Survived,Pclass,Age,SibSp,Parch,Fare,Age_Missing,Cabin_Deck,Cabin_Missing,Embarked_Q,Embarked_S,Sex_male,Family_Size,Is_Alone,Fare_Per_Person
1,1,1.893458525206443,1,3,-0.18532384824750675,0,-1,1,0,1,0,5,0,-0.03706476964950135
0,2,-0.8731358343600393,0,0,-0.49237782784290063,0,-1,1,0,1,1,1,1,-0.49237782784290063
0,2,-0.10463740114712752,0,0,-0.49237782784290063,0,5,0,1,0,1,1,1,-0.49237782784290063
1,2,-1.8721837975368247,0,0,-0.397241430886295,0,-1,1,0,1,0,1,1,-0.397241430886295
0,2,-0.10463740114712752,0,0,-0.4926295114327329,0,-1,1,1,0,1,1,1,-0.4926295114327329
1,0,1.0481102486722402,0,1,3.6067927997556075,0,1,0,0,1,0,2,0,1.8033963998778038
1,2,-1.2573850509664952,0,0,-0.5028639729296732,0,-1,1,0,0,0,1,1,-0.5028639729296732
1,0,-0.9499856776813305,1,0,0.49925551609632224,0,1,0,0,1,0,2,0,0.24962775804816112
0,0,-0.027787557825836348,0,0,-0.04438103794142432,0,3,0,0,1,1,1,1,-0.04438103794142432
0,2,-0.10463740114712752,1,2,-0.17626323901354432,0,-1,1,0,1,1,4,0,-0.04406580975338608
0,2,-0.33518693111100106,0,0,-0.5064721088735089,0,-1,1,0,1,1,1,1,-0.5064721088735089
0,2,-0.33518693111100106,0,0,-0.5024451714361923,0,-1,1,0,1,1,1,1,-0.5024451714361923
1,2,-0.8731358343600393,0,0,-0.4974960653257301,0,-1,1,0,1,0,1,1,-0.4974960653257301
0,2,-1.6416342675729512,4,1,-0.06199888922968463,0,-1,1,1,0,1,6,0,-0.010333148204947438
1,2,-2.1795831708219895,1,2,-0.23415046467497105,0,-1,1,0,1,1,4,0,-0.05853761616874276
0,0,1.2786597786361138,0,0,0.9462455716384695,0,1,0,0,0,1,1,1,0.9462455716384695
0,2,-0.10463740114712752,0,0,-0.49237782784290063,0,-1,1,1,0,1,1,1,-0.49237782784290063
0,1,-1.0268355210026217,0,0,-0.12491978668775715,0,-1,1,0,1,1,1,1,-0.12491978668775715
0,2,-0.10463740114712752,8,2,0.7519458402879414,0,-1,1,0,1,0,11,0,0.06835871275344922
0,0,-0.10463740114712752,0,0,-0.030371322596999754,0,-1,1,0,0,1,1,1,-0.030371322596999754
0,2,-0.33518693111100106,0,0,-0.4894421904510968,0,-1,1,0,1,1,1,1,-0.4894421904510968
0,1,0.7407108753870755,0,0,-0.3866707201133388,0,-1,1,0,1,1,1,1,-0.3866707201133388
1,0,1.5092093085999871,0,0,-0.1263453225405672,0,3,0,0,1,0,1,1,-0.1263453225405672
1,2,0.12591212881674602,0,0,-0.4735861242916626,0,-1,1,0,1,0,1,1,-0.4735861242916626
0,2,0.04906228549545483,0,0,-0.5028639729296732,0,-1,1,0,0,1,1,1,-0.5028639729296732
0,2,0.04906228549545483,1,1,-0.1621689579829361,0,-1,1,0,1,0,3,0,-0.05405631932764537
0,1,0.35646165878061953,0,0,-0.3866707201133388,0,-1,1,0,1,1,1,1,-0.3866707201133388
1,1,0.12591212881674602,1,1,-0.11988611489111134,0,-1,1,0,1,0,3,0,-0.039962038297037115
1,0,-1.4110847376090776,1,2,1.7677408088510642,0,1,0,0,1,1,4,0,0.44193520221276605
1,2,-2.224156079948338,0,1,-0.47694056317694733,0,-1,1,0,0,1,2,0,-0.23847028158847366
1,2,-0.1814872444684187,0,0,-0.5079822104125026,0,-1,1,0,1,1,1,1,-0.5079822104125026
0,2,0.12591212881674602,0,0,-0.4918744606632361,0,-1,1,0,1,1,1,1,-0.4918744606632361
0,0,0.7407108753870755,0,0,-0.6484216535389205,0,0,0,0,1,1,1,1,-0.6484216535389205
0,2,-0.8731358343600393,0,0,-0.4918744606632361,0,-1,1,0,1,0,1,1,-0.4918744606632361
0,1,0.7407108753870755,0,0,-0.3866707201133388,0,-1,1,0,1,1,1,1,-0.3866707201133388
1,0,0.27961181545932834,1,0,0.4207302360686478,0,4,0,0,1,0,2,0,0.2103651180343239
0,2,-0.2583370877897099,0,0,-0.4896093083547455,0,-1,1,0,1,1,1,1,-0.4896093083547455
0,2,0.7407108753870755,0,0,-0.1621689579829361,0,-1,1,0,1,1,1,1,-0.1621689579829361
0,1,0.4333115021019107,0,0,-0.43700743807979686,0,-1,1,0,1,1,1,1,-0.43700743807979686
0,2,-1.7953339542155335,4,2,-0.01870931177853076,0,-1,1,0,1,0,7,0,-0.0026727588255043943
0,2,0.08748720715610042,0,0,-0.4863374216869257,0,-1,1,0,1,1,1,1,-0.4863374216869257
0,0,-0.10463740114712752,0,0,-0.6484216535389205,0,1,0,0,1,1,1,1,-0.6484216535389205
0,2,-0.48888661775358344,0,0,-0.4888542575852486,0,-1,1,0,1,0,1,1,-0.4888542575852486
0,1,0.12591212881674602,1,1,0.09664633805084172,0,-1,1,0,0,1,3,0,0.03221544601694724
0,2,1.0481102486722402,0,0,-0.5185529211854588,0,-1,1,0,1,1,1,1,-0.5185529211854588
0,2,-1.4879345809303688,3,2,-0.08666388103324908,0,-1,1,0,1,1,6,0,-0.01444398017220818
1,0,1.7397588385638607,1,1,1.2341715984066093,0,1,0,0,1,0,3,0,0.4113905328022031
1,2,-0.1814872444684187,0,0,-0.47400492578514347,0,-1,1,0,1,1,1,1,-0.47400492578514347
0,0,0.6638610320657843,0,0,-0.6484216535389205,0,-1,1,0,1,1,1,1,-0.6484216535389205
1,2,-0.1814872444684187,0,1,-0.397241430886295,0,4,0,0,1,0,2,0,-0.1986207154431475
0,2,-2.1027333275006983,4,1,0.1506737441786005,0,-1,1,0,1,1,6,0,0.025112290696433417
0,2,-0.10463740114712752,0,0,-0.5084855775921673,0,-1,1,1,0,1,1,1,-0.5084855775921673
0,2,-0.10463740114712752,0,0,0.48910360681684706,0,-1,1,0,1,1,1,1,0.48910360681684706
1,1,-2.1795831708219895,0,2,0.09664633805084172,0,-1,1,0,0,1,3,0,0.03221544601694724
1,2,-0.10463740114712752,0,0,-0.49237782784290063,0,-1,1,1,0,1,1,1,-0.49237782784290063
1,0,2.5082572717767726,0,0,0.962353321387736,0,1,0,0,1,0,1,1,0.962353321387736
1,2,-1.1036853643239128,1,0,-0.3573908580066095,0,-1,1,0,0,0,2,0,-0.17869542900330476
1,1,-2.192647644186609,1,1,-0.2708962687904854,0,-1,1,0,1,1,3,0,-0.09029875626349514
0,2,-0.10463740114712752,0,0,-0.5028639729296732,0,-1,1,0,0,1,1,1,-0.5028639729296732
0,2,-0.48888661775358344,0,0,-0.4902797934380587,0,-1,1,0,1,1,1,1,-0.4902797934380587
0,2,-0.8731358343600393,0,0,-0.48130374989027985,0,-1,1,0,1,1,1,1,-0.48130374989027985
1,0,0.7407108753870755,1,1,1.0259447039291216,0,4,0,0,0,0,3,0,0.34198156797637386
0,2,-0.6425863043961658,0,0,-0.47400492578514347,0,-1,1,0,1,1,1,1,-0.47400492578514347
0,2,-0.10463740114712752,0,0,-0.4863374216869257,0,-1,1,0,1,1,1,1,-0.4863374216869257
1,2,0.20276197213803718,0,0,0.48910360681684706,0,-1,1,0,1,1,1,1,0.48910360681684706
1,0,-0.10463740114712752,0,0,-0.05042144409739929,0,2,0,0,0,1,1,1,-0.05042144409739929
0,2,-0.719436147717457,0,0,-0.4888542575852486,0,-1,1,0,1,1,1,1,-0.4888542575852486
0,1,-1.0268355210026217,0,0,-0.43700743807979686,0,-1,1,0,1,1,1,1,-0.43700743807979686
1,0,0.04906228549545483,0,0,-0.024246350754841113,0,-1,1,0,0,0,1,1,-0.024246350754841113
0,2,0.3948865804412651,0,0,-0.5188046047752911,0,-1,1,0,0,1,1,1,-0.5188046047752911
0,2,-0.9499856776813305,0,0,-0.47400492578514347,0,-1,1,0,1,1,1,1,-0.47400492578514347
0,2,0.9712604053509489,0,0,-0.49640476528021726,0,-1,1,0,1,1,1,1,-0.49640476528021726
0,2,-0.10463740114712752,8,2,0.7519458402879414,0,-1,1,0,1,1,11,0,0.06835871275344922
0,2,0.4333115021019107,0,0,-0.4894421904510968,0,-1,1,0,0,1,1,1,-0.4894421904510968
0,1,-0.10463740114712752,0,1,0.016023023618325298,0,-1,1,0,1,1,2,0,0.008011511809162649
1,0,-0.10463740114712752,1,0,1.145663540471827,0,2,0,0,0,0,2,0,0.5728317702359135
0,2,-1.949033640858116,4,2,-0.01870931177853076,0,-1,1,0,1,1,7,0,-0.0026727588255043943
0,2,3.430455391632267,0,0,-0.4918744606632361,0,-1,1,0,1,1,1,1,-0.4918744606632361
0,2,-1.56478442425166,1,1,-0.3414522396297103,0,-1,1,0,0,0,3,0,-0.11381741320990342
1,0,-1.0268355210026217,0,1,0.14488502161245778,0,3,0,0,1,0,2,0,0.07244251080622889
0,1,1.1249600919935314,1,0,-0.12491978668775715,0,-1,1,0,1,0,2,0,-0.062459893343878574
1,2,-0.8731358343600393,0,1,-0.4601623283443675,0,-1,1,0,1,0,2,0,-0.23008116417218374
1,0,1.2018099353148226,1,1,2.671117778445337,0,-1,1,0,1,0,3,0,0.8903725928151123
1,0,1.6629089952425695,0,0,-0.11384570873513637,0,4,0,0,1,1,1,1,-0.11384570873513637
1,2,-0.41203677443229225,0,3,-0.26066180729354516,0,-1,1,0,0,0,4,0,-0.06516545182338629
0,2,-0.10463740114712752,0,0,-0.5028639729296732,0,-1,1,0,0,1,1,1,-0.5028639729296732
0,2,0.8944105620296577,2,0,-0.36435544630444866,0,-1,1,0,1,1,3,0,-0.12145181543481622
0,1,-0.6425863043961658,1,0,-0.41687275089321363,0,-1,1,0,1,1,2,0,-0.20843637544660681
1,0,1.432359465278696,0,0,-0.1263453225405672,0,3,0,0,1,0,1,1,-0.1263453225405672
0,2,-0.10463740114712752,8,2,0.7519458402879414,0,-1,1,0,1,0,11,0,0.06835871275344922
0,1,-0.41203677443229225,0,0,-0.3866707201133388,0,-1,1,0,1,1,1,1,-0.3866707201133388
1,1,0.9712604053509489,0,0,-0.3866707201133388,0,-1,1,0,1,0,1,1,-0.3866707201133388
1,1,-0.1814872444684187,1,0,-0.3693891181010945,0,-1,1,0,0,0,2,0,-0.18469455905054724
0,0,0.12591212881674602,0,0,0.3682954836973478,0,0,0,0,1,1,1,1,0.3682954836973478
0,2,-0.10463740114712752,0,0,-0.45714212526638004,0,-1,1,0,1,1,1,1,-0.45714212526638004
1,2,-1.949033640858116,1,1,-0.4242561406845337,0,-1,1,0,1,1,3,0,-0.14141871356151123
0,2,-0.2583370877897099,0,0,-0.4894421904510968,0,-1,1,0,1,1,1,1,-0.4894421904510968
1,0,1.3555096219574048,1,1,0.40974072380221066,0,3,0,0,1,0,3,0,0.13658024126740356
0,0,0.27961181545932834,0,0,-0.5477482176060045,0,1,0,0,1,1,1,1,-0.5477482176060045
0,2,1.3555096219574048,0,0,-0.46720946885967163,0,-1,1,0,1,1,1,1,-0.46720946885967163
1,1,-0.10463740114712752,1,0,-0.16518916106092355,0,-1,1,0,0,0,2,0,-0.08259458053046177
1,2,-1.1036853643239128,0,0,-0.5029485386158568,0,-1,1,0,0,0,1,1,-0.5029485386158568
0,2,-0.719436147717457,0,0,-0.45017955043725955,0,-1,1,0,1,1,1,1,-0.45017955043725955
0,2,-0.7962859910387481,0,0,-0.4894421904510968,0,-1,1,0,1,1,1,1,-0.4894421904510968
0,2,-0.10463740114712752,0,0,-0.4894421904510968,0,-1,1,0,1,1,1,1,-0.4894421904510968
1,0,2.0471582118490255,0,1,1.0259447039291216,0,2,0,0,0,0,2,0,0.5129723519645608
1,1,-0.33518693111100106,0,1,-0.12491978668775715,0,-1,1,0,1,0,2,0,-0.062459893343878574
0,2,0.27961181545932834,0,0,-0.4894421904510968,0,-1,1,0,1,1,1,1,-0.4894421904510968
0,2,-0.5657364610748746,0,0,-0.4366711888037809,0,-1,1,0,1,0,1,1,-0.4366711888037809
0,1,-0.10463740114712752,0,0,-0.43700743807979686,0,-1,1,0,1,1,1,1,-0.43700743807979686
0,2,-0.33518693111100106,0,0,-0.5064721088735089,0,-1,1,0,1,1,1,1,-0.5064721088735089
0,2,0.7407108753870755,0,5,-0.06199888922968463,0,-1,1,1,0,0,6,0,-0.010333148204947438
0,1,-0.1814872444684187,0,0,-0.3866707201133388,0,-1,1,0,1,1,1,1,-0.3866707201133388
1,0,-0.7962859910387481,0,0,-0.04438103794142432,0,1,0,0,1,0,1,1,-0.04438103794142432
0,2,-0.10463740114712752,1,2,-0.17626323901354432,0,-1,1,0,1,0,4,0,-0.04406580975338608
1,0,-0.2583370877897099,0,0,-0.04438103794142432,0,2,0,0,0,1,1,1,-0.04438103794142432
0,2,0.20276197213803718,0,0,-0.49237782784290063,0,-1,1,1,0,1,1,1,-0.49237782784290063
